"t","ROI_1","ROI_2","ROI_3","ROI_4","ROI_5","ROI_6","ROI_7","ROI_8","ROI_9","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","IRLED","LED_R_LEFT","LED_R_RIGHT","EL_SHOCK_LEFT","EL_SHOCK_RIGHT","ODOR_A_LEFT","ODOR_A_RIGHT","ODOR_B_LEFT","ODOR_B_RIGHT","MAIN_VALVE","VACUUM","ONBOARD_LED","VIBRATOR","CLEAN_AIR","CLEAN_SDS","CLEAN_WATER","TEST_PIN","TARGETS","TREATMENT_A_LEFT","TREATMENT_A_RIGHT","TREATMENT_B_LEFT","TREATMENT_B_RIGHT"
630.059,29,8,-56,35,-4,9,-57,-46,35,25,31,33,-13,-34,-19,-31,-21,-35,36,-44,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.154,29,2,-57,39,-7,9,-57,-43,37,25,32,34,-13,-32,-19,-29,-22,-34,36,-45,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.281,29,-1,-57,41,-9,9,-57,-42,38,25,32,36,-11,-32,-19,-27,-22,-34,36,-45,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.382,30,-4,-57,43,-11,9,-57,-41,39,25,32,36,-11,-32,-19,-26,-22,-34,36,-46,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.45,31,-9,-57,45,-16,9,-57,-42,40,25,33,37,-10,-32,-20,-25,-23,-34,36,-47,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.568,31,-12,-57,47,-17,9,-57,-42,41,25,33,38,-10,-32,-20,-24,-24,-34,36,-47,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.636,33,-15,-57,50,-20,8,-57,-43,41,25,33,39,-9,-32,-20,-23,-25,-34,36,-48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.706,34,-18,-57,53,-22,8,-57,-43,43,25,34,40,-9,-31,-20,-22,-26,-34,36,-48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.772,36,-22,-57,56,-25,7,-57,-43,43,25,34,41,-8,-31,-19,-22,-27,-34,36,-48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.839,37,-24,-57,58,-26,7,-57,-43,43,25,34,41,-8,-30,-19,-21,-28,-34,36,-48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.907,39,-27,-57,60,-30,7,-57,-44,44,25,34,42,-7,-29,-19,-20,-29,-33,36,-49,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
630.98,39,-28,-57,60,-32,7,-57,-44,44,25,34,43,-7,-29,-19,-20,-30,-33,36,-49,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.039,39,-30,-57,60,-36,7,-57,-44,44,25,35,43,-6,-29,-18,-19,-32,-33,36,-50,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.106,39,-31,-57,59,-40,7,-57,-44,44,25,35,44,-6,-29,-16,-18,-33,-33,36,-50,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.184,39,-33,-57,59,-43,7,-57,-45,44,25,36,45,-5,-28,-15,-17,-34,-33,36,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.257,39,-34,-57,59,-44,7,-57,-45,45,25,37,45,-5,-27,-14,-16,-36,-33,36,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.328,40,-36,-57,59,-45,7,-57,-45,46,25,37,46,-5,-27,-12,-15,-37,-33,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.395,40,-37,-57,59,-45,7,-57,-44,46,25,37,46,-4,-27,-13,-15,-38,-33,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.455,40,-39,-57,60,-45,7,-57,-44,48,25,37,46,-3,-26,-11,-14,-38,-33,36,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.56,41,-40,-57,59,-46,7,-57,-44,49,25,38,47,-1,-26,-12,-14,-40,-33,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.618,41,-41,-57,59,-47,7,-57,-45,50,25,38,48,-1,-26,-12,-14,-41,-33,36,-51,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.675,41,-42,-57,59,-48,7,-57,-46,50,25,38,48,0,-25,-11,-14,-42,-33,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.735,42,-43,-56,60,-50,7,-57,-48,51,25,39,48,0,-26,-11,-13,-44,-33,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.798,42,-44,-56,60,-51,7,-57,-49,52,25,39,48,0,-25,-11,-13,-45,-33,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.855,43,-45,-57,60,-52,7,-57,-50,53,25,39,47,0,-25,-12,-13,-46,-33,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.911,44,-46,-57,60,-54,7,-57,-52,53,25,39,47,2,-25,-12,-12,-47,-33,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
631.978,46,-47,-57,59,-55,7,-57,-54,53,25,39,47,2,-25,-12,-12,-48,-33,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.038,47,-49,-57,59,-55,7,-57,-55,53,25,39,47,2,-24,-13,-11,-49,-33,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.113,49,-51,-57,58,-54,0,-57,-56,54,25,38,47,2,-24,-13,-10,-51,-33,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.187,51,-54,-56,57,-54,0,-57,-56,55,25,38,47,3,-24,-13,-9,-52,-32,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.26,53,-55,-56,56,-54,0,-57,-56,55,25,38,47,3,-24,-14,-8,-52,-32,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.328,55,-55,-56,55,-53,0,-57,-56,56,25,38,48,3,-23,-15,-6,-51,-32,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.399,56,-55,-55,55,-53,0,-57,-56,56,24,38,48,3,-23,-16,-6,-51,-32,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.457,59,-54,-55,54,-52,0,-57,-56,58,24,38,49,5,-22,-16,-5,-51,-31,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.562,59,-54,-56,53,-51,0,-57,-56,59,24,38,50,6,-22,-18,-4,-52,-30,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.624,59,-55,-56,52,-50,0,-57,-56,59,24,38,51,7,-22,-19,-4,-52,-30,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.684,58,-56,-56,51,-50,0,-57,-56,58,24,38,51,7,-22,-20,-3,-52,-30,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.74,58,-55,-56,50,-49,0,-57,-56,59,24,38,52,7,-22,-21,-3,-53,-31,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.796,58,-55,-56,48,-50,0,-57,-56,59,24,38,53,7,-22,-21,-2,-53,-31,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.857,58,-55,-56,46,-50,0,-57,-56,59,24,38,53,7,-21,-21,-2,-52,-31,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.918,58,-54,-57,42,-49,0,-57,-56,59,24,38,54,7,-21,-22,-1,-52,-30,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
632.991,58,-54,-57,38,-48,0,-57,-55,59,24,38,55,8,-20,-22,-1,-51,-29,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.055,58,-55,-58,34,-48,0,-57,-55,59,24,38,57,8,-20,-23,1,-51,-28,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.136,57,-56,-58,31,-47,0,-57,-55,59,24,38,57,10,-19,-24,2,-50,-27,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.217,57,-56,-58,29,-47,0,-57,-55,59,24,38,58,10,-19,-25,4,-49,-26,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.296,58,-55,-57,27,-47,0,-57,-55,59,24,38,59,11,-19,-26,5,-48,-24,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.365,57,-55,-57,24,-47,0,-57,-55,59,24,38,59,11,-19,-26,5,-47,-23,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.432,58,-56,-57,20,-46,0,-57,-55,59,22,38,60,12,-18,-27,7,-47,-22,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.538,58,-56,-57,18,-45,0,-57,-55,59,22,38,60,12,-18,-27,8,-47,-21,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.596,58,-55,-58,16,-43,7,-57,-54,59,23,38,60,12,-16,-27,8,-46,-19,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.653,58,-56,-58,15,-42,8,-57,-54,59,23,38,60,11,-16,-28,8,-45,-18,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.714,59,-56,-58,12,-40,8,-57,-53,59,23,38,60,11,-15,-29,8,-44,-17,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.785,59,-57,-58,11,-39,8,-57,-52,59,23,38,60,11,-15,-29,8,-44,-16,36,-55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.847,59,-57,-58,8,-37,8,-57,-51,59,23,38,60,11,-15,-31,8,-44,-15,36,-55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.907,59,-56,-58,6,-36,8,-57,-51,59,23,38,59,12,-15,-32,8,-43,-14,36,-55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
633.974,59,-56,-58,5,-35,8,-57,-50,59,23,38,60,12,-15,-32,8,-43,-14,36,-55,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.032,59,-56,-58,5,-33,8,-57,-49,59,23,38,60,13,-15,-33,8,-43,-14,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.096,58,-55,-58,0,-30,8,-56,-50,59,23,38,60,14,-14,-34,7,-43,-13,36,-54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.176,59,-55,-58,-3,-27,8,-56,-49,59,23,38,60,14,-14,-34,7,-43,-12,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.252,58,-55,-58,-7,-25,8,-56,-49,59,23,38,60,15,-14,-35,7,-43,-12,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.327,58,-54,-58,-9,-23,8,-56,-49,59,23,38,60,15,-13,-36,8,-43,-11,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.397,57,-54,-58,-13,-20,9,-56,-48,59,23,38,60,16,-13,-36,9,-43,-10,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.459,57,-53,-58,-19,-15,9,-55,-46,59,23,38,60,17,-12,-38,11,-43,-8,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.582,55,-52,-58,-22,-12,8,-55,-45,59,23,38,61,17,-12,-39,11,-43,-7,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.648,54,-52,-58,-22,-8,7,-55,-44,59,23,38,61,18,-12,-40,12,-43,-6,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.717,54,-51,-58,-23,-4,7,-55,-43,59,23,38,61,19,-12,-40,12,-43,-5,36,-53,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.784,53,-50,-58,-24,-2,7,-56,-43,59,23,38,61,19,-12,-42,12,-43,-5,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.851,53,-49,-58,-26,0,7,-55,-41,59,23,38,61,20,-12,-42,11,-43,-4,36,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
634.916,51,-47,-58,-28,0,7,-55,-40,59,23,38,60,20,-12,-44,10,-43,-2,37,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.005,50,-47,-58,-30,7,7,-54,-39,60,23,38,60,21,-12,-45,10,-43,-2,37,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.066,49,-46,-58,-34,10,7,-54,-37,60,23,38,60,21,-12,-45,9,-43,-1,37,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.153,48,-45,-58,-37,10,7,-53,-37,61,23,38,60,21,-12,-46,9,-43,1,37,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.231,48,-45,-58,-40,12,7,-53,-37,60,23,38,59,22,-11,-47,8,-43,1,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.303,49,-45,-58,-42,12,7,-53,-37,60,22,38,59,23,-11,-47,7,-43,3,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.391,49,-45,-58,-44,12,7,-53,-37,60,23,38,60,23,-11,-48,6,-43,4,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.453,47,-46,-58,-49,10,7,-53,-37,60,23,38,60,24,-11,-50,5,-43,6,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.563,46,-48,-58,-51,10,7,-53,-37,60,23,38,60,24,-11,-50,5,-43,6,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.621,45,-47,-58,-55,11,7,-53,-37,60,23,38,60,26,-11,-50,5,-43,7,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.685,43,-47,-58,-55,12,7,-53,-36,60,23,38,60,27,-11,-52,4,-43,7,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.755,42,-47,-58,-54,13,7,-53,-37,60,23,38,59,27,-11,-52,4,-43,8,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.817,41,-47,-58,-54,15,7,-53,-36,60,23,38,60,28,-11,-53,4,-43,8,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.876,41,-47,-58,-54,17,7,-53,-36,59,23,38,60,28,-10,-52,4,-43,9,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
635.946,42,-47,-58,-54,20,7,-54,-36,60,22,38,59,29,-10,-52,4,-43,10,38,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.045,42,-47,-58,-55,22,7,-54,-36,60,22,38,58,30,-10,-53,4,-43,11,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.139,43,-47,-58,-55,23,7,-54,-36,61,23,38,57,30,-10,-52,4,-43,13,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.231,42,-47,-58,-55,24,7,-54,-36,60,23,38,57,31,-10,-52,-3,-43,14,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.323,41,-47,-58,-55,24,7,-54,-36,60,23,38,57,32,-9,-52,-5,-43,16,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.407,41,-47,-58,-55,24,7,-54,-36,60,23,38,57,32,-9,-52,-6,-43,17,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.469,40,-47,-58,-55,23,7,-54,-36,61,23,39,57,32,-9,-52,-7,-43,19,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.592,40,-47,-58,-54,22,7,-54,-36,61,23,39,56,33,-8,-52,-8,-43,20,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.66,39,-47,-58,-54,22,7,-54,-36,61,23,40,56,34,-8,-52,-8,-43,21,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.727,39,-48,-58,-53,22,7,-54,-36,61,23,39,56,35,-8,-51,-9,-43,22,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.797,38,-47,-58,-53,23,7,-54,-36,61,23,39,56,36,-8,-51,-9,-43,23,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.854,37,-47,-58,-54,25,7,-54,-36,61,23,39,55,36,-7,-51,-9,-43,22,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.913,36,-48,-58,-55,25,7,-54,-36,61,23,40,55,37,-7,-52,-11,-43,22,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
636.987,35,-47,-58,-54,24,7,-54,-36,61,23,40,55,37,-7,-53,-11,-43,22,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.052,35,-48,-58,-53,24,7,-54,-36,61,23,40,55,38,-6,-53,-13,-43,21,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.134,36,-47,-58,-53,23,7,-54,-36,60,23,40,54,38,-5,-53,-14,-43,21,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.218,37,-48,-58,-53,22,7,-54,-36,60,23,40,53,39,-5,-54,-16,-43,22,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.3,37,-47,-58,-52,22,7,-54,-36,59,23,41,52,39,-5,-54,-17,-43,22,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.38,36,-48,-58,-51,21,7,-54,-36,60,23,41,52,39,-4,-55,-18,-43,22,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.452,34,-47,-58,-50,19,7,-54,-36,60,23,41,51,40,-4,-54,-19,-42,23,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.567,33,-47,-58,-50,18,7,-54,-36,60,23,41,51,40,-3,-53,-19,-41,24,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.628,32,-48,-57,-48,16,7,-54,-36,60,23,41,51,41,-3,-53,-19,-41,25,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.693,31,-47,-57,-48,15,7,-54,-36,60,23,42,51,42,-3,-53,-20,-40,25,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.751,30,-47,-57,-48,13,7,-54,-35,60,23,42,51,42,-3,-52,-20,-39,25,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.808,28,-47,-57,-48,12,7,-54,-35,60,23,42,52,43,-3,-53,-20,-38,26,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.875,28,-47,-56,-47,9,7,-54,-35,60,23,42,51,44,-3,-52,-22,-37,27,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
637.962,28,-47,-56,-47,8,7,-54,-35,60,23,42,50,44,-3,-52,-22,-37,27,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.039,23,-47,-55,-46,7,7,-54,-34,59,23,42,50,44,-2,-52,-21,-36,28,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.123,21,-47,-54,-44,1,7,-54,-33,59,23,42,49,45,-2,-50,-23,-34,29,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.26,21,-47,-54,-44,0,7,-54,-32,59,23,41,49,44,-2,-50,-24,-33,29,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.333,21,-47,-54,-43,-1,7,-54,-31,59,23,42,49,44,-2,-49,-25,-33,30,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.402,21,-47,-54,-42,-2,7,-54,-31,59,23,41,48,44,-2,-49,-25,-32,30,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.46,20,-47,-54,-39,-4,7,-54,-31,59,22,41,47,45,-2,-48,-26,-31,31,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.566,20,-47,-53,-38,-5,7,-54,-32,59,22,41,47,45,-2,-48,-26,-31,31,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.624,20,-47,-53,-38,-6,7,-54,-32,59,22,41,46,45,-2,-48,-26,-30,31,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.683,20,-47,-53,-38,-8,7,-54,-33,59,22,41,46,46,-2,-48,-27,-29,32,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.738,20,-47,-53,-36,-11,7,-54,-33,59,22,41,45,46,-2,-48,-28,-29,32,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.799,20,-47,-53,-35,-12,7,-54,-33,59,22,41,45,46,-2,-48,-29,-28,33,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.857,21,-47,-52,-32,-15,7,-54,-32,59,22,41,44,46,-2,-46,-30,-27,33,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.914,21,-47,-52,-31,-16,7,-54,-32,59,22,41,44,47,-2,-46,-30,-26,33,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
638.98,21,-47,-53,-28,-18,7,-54,-32,59,22,41,44,47,-2,-45,-31,-25,33,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.04,21,-47,-52,-26,-19,8,-54,-32,59,22,41,44,48,-2,-44,-30,-23,34,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.116,21,-46,-52,-25,-20,8,-54,-32,59,22,41,45,49,-1,-43,-30,-21,35,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.192,21,-45,-52,-23,-23,8,-54,-32,59,22,41,45,49,-1,-42,-31,-20,36,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.268,21,-44,-52,-22,-25,8,-54,-32,59,22,41,45,50,0,-41,-31,-20,37,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.345,21,-43,-52,-21,-27,8,-54,-33,59,22,41,45,51,0,-41,-31,-19,37,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.412,21,-43,-52,-20,-31,8,-53,-33,59,22,41,45,51,0,-40,-31,-17,38,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.471,21,-43,-52,-18,-35,8,-54,-34,59,22,41,45,53,1,-39,-31,-16,39,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.582,21,-43,-52,-15,-38,9,-54,-35,59,22,42,45,54,3,-39,-30,-15,40,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.648,21,-43,-52,-14,-39,9,-54,-35,59,22,42,45,54,3,-39,-29,-14,41,40,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.71,21,-43,-52,-13,-40,9,-54,-36,59,22,42,45,55,5,-38,-28,-13,42,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.768,21,-43,-52,-13,-41,9,-54,-37,59,22,42,45,55,6,-37,-28,-13,42,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.825,21,-43,-52,-12,-42,9,-54,-38,59,22,42,45,56,6,-37,-27,-12,43,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.881,20,-43,-52,-11,-44,10,-54,-39,59,22,42,45,57,6,-36,-26,-11,43,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
639.938,20,-43,-52,-10,-46,10,-54,-41,58,22,42,45,57,6,-36,-25,-10,44,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
640.011,20,-42,-52,-9,-48,10,-54,-43,58,22,42,45,57,7,-36,-24,-10,45,39,-52,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
